nLine	ts	ECAPB	GPAPB	IIDBT	IIHDM	IIGLLlatlon	IIGLLlatNum	IIGLLlonNum	IIMTA	IIMTW	IIMWDtwd	ECRMB	GPRMB	IIRMB	RMCep	RMCts	RMClatlon	RMClatNum	RMClonNum	RMCsog	RMCtmg	IIVHWsow	IIVLW	IIVLWtotal	IIVTGsog	IIVTGtmg	IIVWRrl	IIVWRawa	IIVWRaws	IIVWTrl	IIVWTtwa	IIVWTtws	IIXTE	IIZDAep	IIZDAts2102	20180601072618.0	[]	[]	4.8	326.0	[]	47.50315	-1.613617	18.8	19.7	224.0	[]	[]	[]	1527837978.0	20180601072618.0	4730.18762,N,223.18327,W	47.503127	-1.613612	0.018	[]	0.0	36.73	135.0	[]	0.0	L	-102.0	2.2	L	-102.0	2.2	[]	1527837962.0	20180601072602.0	
85823	20180601090500.0	[]	[]	2.8	215.0	[]	47.497283	-1.469417	21.4	20.3	257.0	[]	[]	[]	1527843900.0	20180601090500.0	4729.83535,N,231.83498,W	47.497256	-1.469417	4.325	212.0	3.56	42.1	141.0	[]	4.5	R	31.0	12.2	R	43.0	9.2	[]	1527843902.0	20180601090502.0	
85880	20180601090504.0	[]	[]	2.8	213.0	[]	47.49725	-1.469383	21.4	20.3	255.0	[]	[]	[]	1527843904.0	20180601090504.0	4729.83136,N,231.83843,W	47.497189	-1.469359	4.143	209.0	3.45	42.1	141.0	[]	3.9	R	30.0	12.0	R	41.0	9.2	[]	1527843906.0	20180601090506.0	
85937	20180601090508.0	[]	[]	2.8	212.0	[]	47.49715	-1.4693	21.4	20.3	253.0	[]	[]	[]	1527843908.0	20180601090508.0	4729.82752,N,231.84168,W	47.497125	-1.469305	3.939	207.0	3.35	42.1	141.0	[]	4.0	R	30.0	11.9	R	41.0	9.1	[]	1527843910.0	20180601090510.0	
85992	20180601090512.0	[]	[]	2.8	209.0	[]	47.497083	-1.46925	21.4	20.3	251.0	[]	[]	[]	1527843912.0	20180601090512.0	4729.82358,N,231.84463,W	47.49706	-1.469256	3.857	205.0	3.29	42.11	141.0	[]	3.8	R	31.0	11.7	R	42.0	8.9	[]	1527843914.0	20180601090514.0	
86048	20180601090516.0	[]	[]	2.8	207.0	[]	47.497	-1.4692	21.4	20.4	251.0	[]	[]	[]	1527843916.0	20180601090516.0	4729.8195,N,231.84731,W	47.496992	-1.469212	4.489	204.0	3.36	42.11	141.0	[]	4.2	R	32.0	11.5	R	43.0	8.8	[]	1527843918.0	20180601090518.0	
86105	20180601090520.0	[]	[]	2.8	208.0	[]	47.496933	-1.469167	21.4	20.3	253.0	[]	[]	[]	1527843920.0	20180601090520.0	4729.81516,N,231.84999,W	47.496919	-1.469167	4.566	205.0	3.5	42.12	141.0	[]	4.6	R	33.0	11.5	R	46.0	8.8	[]	1527843922.0	20180601090522.0	
86162	20180601090524.0	[]	[]	2.8	212.0	[]	47.49685	-1.4691	21.5	20.3	257.0	[]	[]	[]	1527843924.0	20180601090524.0	4729.81047,N,231.85349,W	47.496841	-1.469108	4.744	208.0	3.65	42.12	141.0	[]	5.0	R	33.0	11.8	R	46.0	8.9	[]	1527843926.0	20180601090526.0	
86219	20180601090528.0	[]	[]	2.8	214.0	[]	47.496783	-1.46905	21.5	20.3	258.0	[]	[]	[]	1527843928.0	20180601090528.0	4729.80615,N,231.85754,W	47.496769	-1.469041	4.383	213.0	3.65	42.12	141.0	[]	4.1	R	32.0	11.8	R	44.0	9.0	[]	1527843930.0	20180601090530.0	
86276	20180601090532.0	[]	[]	2.8	213.0	[]	47.496717	-1.468983	21.4	20.3	257.0	[]	[]	[]	1527843932.0	20180601090532.0	4729.80201,N,231.86102,W	47.4967	-1.468983	4.22	207.0	3.56	42.13	141.0	[]	4.1	R	32.0	11.7	R	44.0	8.9	[]	1527843934.0	20180601090534.0	
86333	20180601090536.0	[]	[]	2.8	213.0	[]	47.49665	-1.468917	21.4	20.3	256.0	[]	[]	[]	1527843936.0	20180601090536.0	4729.79777,N,231.86435,W	47.496629	-1.468927	4.281	209.0	3.53	42.13	141.0	[]	4.4	R	32.0	11.7	R	44.0	8.9	[]	1527843938.0	20180601090538.0	
86390	20180601090540.0	[]	[]	2.8	215.0	[]	47.496583	-1.468867	21.5	20.3	258.0	[]	[]	[]	1527843940.0	20180601090540.0	4729.79343,N,231.86799,W	47.496557	-1.468867	4.364	208.0	3.52	42.14	141.0	[]	4.5	R	33.0	11.7	R	44.0	8.9	[]	1527843942.0	20180601090542.0	
86446	20180601090544.0	[]	[]	2.8	216.0	[]	47.4965	-1.4688	21.5	20.3	262.0	[]	[]	[]	1527843944.0	20180601090544.0	4729.78908,N,231.87195,W	47.496485	-1.468801	4.49	212.0	3.59	42.14	141.0	[]	4.8	R	33.0	11.7	R	46.0	8.9	[]	1527843946.0	20180601090546.0	
86503	20180601090548.0	[]	[]	2.9	217.0	[]	47.496433	-1.468733	21.4	20.3	263.0	[]	[]	[]	1527843948.0	20180601090548.0	4729.78485,N,231.87599,W	47.496414	-1.468733	4.516	211.0	3.61	42.14	141.0	[]	4.6	R	33.0	11.6	R	46.0	8.8	[]	1527843950.0	20180601090550.0	
86560	20180601090552.0	[]	[]	2.8	218.0	[]	47.496367	-1.46865	21.4	20.3	262.0	[]	[]	[]	1527843952.0	20180601090552.0	4729.78067,N,231.8801,W	47.496344	-1.468665	4.554	214.0	3.58	42.15	141.0	[]	4.8	R	32.0	11.5	R	45.0	8.6	[]	1527843954.0	20180601090554.0	
86616	20180601090556.0	[]	[]	2.9	218.0	[]	47.4963	-1.468583	21.4	20.3	263.0	[]	[]	[]	1527843956.0	20180601090556.0	4729.77652,N,231.88415,W	47.496275	-1.468598	4.541	214.0	3.63	42.15	141.0	[]	4.6	R	31.0	11.4	R	45.0	8.5	[]	1527843958.0	20180601090558.0	
86673	20180601090600.0	[]	[]	2.8	217.0	[]	47.496217	-1.468517	21.4	20.3	260.0	[]	[]	[]	1527843960.0	20180601090600.0	4729.77236,N,231.88803,W	47.496206	-1.468533	4.437	213.0	3.55	42.16	141.0	[]	4.5	R	31.0	11.5	R	43.0	8.6	[]	1527843962.0	20180601090602.0	
86731	20180601090604.0	[]	[]	2.9	217.0	[]	47.49615	-1.46845	21.4	20.3	260.0	[]	[]	[]	1527843964.0	20180601090604.0	4729.76821,N,231.89174,W	47.496137	-1.468471	4.464	213.0	3.46	42.16	141.0	[]	4.3	R	31.0	11.5	R	43.0	8.6	[]	1527843966.0	20180601090606.0	
86787	20180601090608.0	[]	[]	2.8	217.0	[]	47.496083	-1.468367	21.4	20.3	259.0	[]	[]	[]	1527843968.0	20180601090608.0	4729.76418,N,231.89548,W	47.49607	-1.468409	4.209	212.0	3.42	42.16	141.0	[]	4.2	R	30.0	11.4	R	41.0	8.6	[]	1527843970.0	20180601090610.0	
86843	20180601090612.0	[]	[]	2.8	217.0	[]	47.496033	-1.468333	21.4	20.3	255.0	[]	[]	[]	1527843972.0	20180601090612.0	4729.76049,N,231.8991,W	47.496008	-1.468348	3.785	210.0	3.27	42.17	141.0	[]	3.6	R	29.0	11.3	R	39.0	8.5	[]	1527843974.0	20180601090614.0	
86898	20180601090616.0	[]	[]	2.9	213.0	[]	47.495967	-1.468283	21.4	20.3	250.0	[]	[]	[]	1527843976.0	20180601090616.0	4729.7572,N,231.90209,W	47.495953	-1.468298	3.113	204.0	2.99	42.17	141.0	[]	3.4	R	28.0	11.5	R	38.0	8.9	[]	1527843978.0	20180601090618.0	
86954	20180601090620.0	[]	[]	2.9	206.0	[]	47.495917	-1.468233	21.4	20.3	247.0	[]	[]	[]	1527843980.0	20180601090620.0	4729.75362,N,231.90421,W	47.495894	-1.468263	3.59	200.0	3.05	42.17	141.0	[]	3.6	R	31.0	11.7	R	38.0	9.2	[]	1527843982.0	20180601090622.0	
87011	20180601090624.0	[]	[]	2.9	206.0	[]	47.49585	-1.468217	21.4	20.3	250.0	[]	[]	[]	1527843984.0	20180601090624.0	4729.74951,N,231.90637,W	47.495825	-1.468227	4.203	205.0	3.33	42.18	141.0	[]	3.7	R	33.0	12.2	R	43.0	9.3	[]	1527843986.0	20180601090626.0	
87067	20180601090628.0	[]	[]	3.0	213.0	[]	47.495767	-1.468167	21.4	20.3	254.0	[]	[]	[]	1527843988.0	20180601090628.0	4729.74487,N,231.9096,W	47.495748	-1.468173	4.771	210.0	3.59	42.18	141.0	[]	4.8	R	33.0	12.7	R	44.0	9.8	[]	1527843990.0	20180601090630.0	
87125	20180601090632.0	[]	[]	2.9	217.0	[]	47.495683	-1.4681	21.4	20.3	260.0	[]	[]	[]	1527843992.0	20180601090632.0	4729.74011,N,231.91407,W	47.495669	-1.468099	4.689	214.0	3.91	42.18	141.0	[]	4.6	R	32.0	12.9	R	44.0	9.8	[]	1527843994.0	20180601090634.0	
87182	20180601090636.0	[]	[]	2.9	219.0	[]	47.495617	-1.468017	21.4	20.2	259.0	[]	[]	[]	1527843996.0	20180601090636.0	4729.73587,N,231.91839,W	47.495598	-1.468027	4.455	215.0	3.86	42.19	141.0	[]	4.5	R	29.0	12.8	R	40.0	9.6	[]	1527843998.0	20180601090638.0	
87238	20180601090640.0	[]	[]	3.0	218.0	[]	47.49555	-1.467933	21.4	20.3	257.0	[]	[]	[]	1527844000.0	20180601090640.0	4729.73205,N,231.92248,W	47.495534	-1.467959	3.751	214.0	3.57	42.19	141.0	[]	3.9	R	28.0	12.5	R	38.0	9.5	[]	1527844002.0	20180601090642.0	
87294	20180601090644.0	[]	[]	2.9	219.0	[]	47.495483	-1.4679	21.4	20.3	258.0	[]	[]	[]	1527844004.0	20180601090644.0	4729.72852,N,231.92579,W	47.495475	-1.467904	3.895	214.0	3.33	42.2	141.0	[]	3.9	R	29.0	12.2	R	39.0	9.4	[]	1527844006.0	20180601090646.0	
87351	20180601090648.0	[]	[]	2.9	217.0	[]	47.495433	-1.467833	21.4	20.3	257.0	[]	[]	[]	1527844008.0	20180601090648.0	4729.72494,N,231.92913,W	47.495416	-1.467848	3.588	212.0	3.12	42.2	141.0	[]	3.6	R	31.0	11.8	R	40.0	9.2	[]	1527844008.0	20180601090648.0	
87393	20180601090651.0	[]	[]	2.9	215.0	[]	47.495383	-1.467783	21.4	20.3	257.0	[]	[]	[]	1527844011.0	20180601090651.0	4729.72232,N,231.93117,W	47.495372	-1.467814	3.644	210.0	3.03	42.2	141.0	[]	4.0	R	32.0	11.7	R	42.0	9.1	[]	1527844014.0	20180601090654.0	
87464	20180601090656.0	[]	[]	3.0	211.0	[]	47.495317	-1.467733	21.4	20.3	255.0	[]	[]	[]	1527844016.0	20180601090656.0	4729.7174,N,231.93504,W	47.49529	-1.467749	3.973	210.0	3.11	42.21	141.0	[]	4.0	R	33.0	11.8	R	44.0	9.2	[]	1527844016.0	20180601090656.0	
87507	20180601090659.0	[]	[]	3.0	213.0	[]	47.495267	-1.467683	21.4	20.3	256.0	[]	[]	[]	1527844019.0	20180601090659.0	4729.71426,N,231.93739,W	47.495238	-1.46771	4.483	210.0	3.34	42.21	141.0	[]	4.5	R	33.0	12.1	R	44.0	9.3	[]	1527844020.0	20180601090700.0	
87564	20180601090703.0	[]	[]	2.9	215.0	[]	47.4952	-1.467617	21.4	20.3	259.0	[]	[]	[]	1527844023.0	20180601090703.0	4729.7099,N,231.94125,W	47.495165	-1.467646	4.671	214.0	3.49	42.21	141.0	[]	4.7	R	32.0	12.4	R	44.0	9.5	[]	1527844026.0	20180601090706.0	
87619	20180601090707.0	[]	[]	2.9	216.0	[]	47.4951	-1.46755	21.4	20.3	259.0	[]	[]	[]	1527844027.0	20180601090707.0	4729.70562,N,231.94507,W	47.495094	-1.467582	4.303	212.0	3.56	42.22	141.0	[]	4.6	R	32.0	12.4	R	43.0	9.6	[]	1527844028.0	20180601090708.0	
87676	20180601090711.0	[]	[]	2.9	216.0	[]	47.495067	-1.467483	21.4	20.3	[]	[]	[]	[]	1527844031.0	20180601090711.0	4729.70155,N,231.94894,W	47.495026	-1.467518	4.512	212.0	3.58	42.22	141.0	[]	4.7	R	31.0	12.4	R	42.0	9.5	[]	1527844034.0	20180601090714.0	
87728	20180601090715.0	[]	[]	2.9	216.0	[]	47.494983	-1.467433	21.4	20.3	256.0	[]	[]	[]	1527844035.0	20180601090715.0	4729.69721,N,231.95262,W	47.494954	-1.467456	4.229	210.0	3.56	42.22	141.0	[]	4.3	R	30.0	12.3	R	41.0	9.3	[]	1527844038.0	20180601090718.0	
87785	20180601090719.0	[]	[]	2.9	216.0	[]	47.494883	-1.467367	21.4	20.3	257.0	[]	[]	[]	1527844039.0	20180601090719.0	4729.6931,N,231.95653,W	47.494885	-1.467391	4.319	210.0	3.54	42.23	141.0	[]	4.3	R	30.0	12.2	R	41.0	9.3	[]	1527844040.0	20180601090720.0	
87841	20180601090723.0	[]	[]	3.0	215.0	[]	47.49485	-1.4673	21.4	20.3	256.0	[]	[]	[]	1527844043.0	20180601090723.0	4729.68901,N,231.96027,W	47.494817	-1.467329	4.171	209.0	3.53	42.23	141.0	[]	4.1	R	30.0	12.2	R	41.0	9.3	[]	1527844046.0	20180601090726.0	
87898	20180601090727.0	[]	[]	2.9	213.0	[]	47.49475	-1.46725	21.4	20.3	255.0	[]	[]	[]	1527844047.0	20180601090727.0	4729.6851,N,231.96351,W	47.494752	-1.467275	4.358	211.0	3.49	42.24	141.0	[]	4.2	R	30.0	12.3	R	41.0	9.4	[]	1527844048.0	20180601090728.0	
87955	20180601090731.0	[]	[]	3.0	211.0	[]	47.494683	-1.4672	21.4	20.3	253.0	[]	[]	[]	1527844051.0	20180601090731.0	4729.68077,N,231.96681,W	47.494679	-1.46722	4.34	205.0	3.55	42.24	141.0	[]	4.5	R	31.0	12.3	R	41.0	9.4	[]	1527844052.0	20180601090732.0	
88011	20180601090735.0	[]	[]	3.0	213.0	[]	47.49465	-1.46715	21.4	20.3	255.0	[]	[]	[]	1527844055.0	20180601090735.0	4729.67629,N,231.97032,W	47.494605	-1.467161	4.45	211.0	3.63	42.25	141.0	[]	4.7	R	30.0	12.4	R	42.0	9.5	[]	1527844058.0	20180601090738.0	
88069	20180601090739.0	[]	[]	3.0	214.0	[]	47.494567	-1.467117	21.4	20.3	256.0	[]	[]	[]	1527844059.0	20180601090739.0	4729.67187,N,231.97405,W	47.494531	-1.467099	4.617	210.0	3.67	42.25	141.0	[]	4.9	R	31.0	12.3	R	42.0	9.3	[]	1527844060.0	20180601090740.0	
88125	20180601090743.0	[]	[]	3.0	216.0	[]	47.4945	-1.467017	21.4	20.3	257.0	[]	[]	[]	1527844063.0	20180601090743.0	4729.66749,N,231.97791,W	47.494458	-1.467035	4.446	212.0	3.68	42.25	141.0	[]	4.5	R	30.0	12.3	R	41.0	9.3	[]	1527844066.0	20180601090746.0	
88182	20180601090747.0	[]	[]	2.9	217.0	[]	47.494417	-1.46695	21.4	20.3	257.0	[]	[]	[]	1527844067.0	20180601090747.0	4729.66342,N,231.98196,W	47.49439	-1.466967	4.471	216.0	3.63	42.26	141.0	[]	4.4	R	29.0	12.1	R	40.0	9.2	[]	1527844070.0	20180601090750.0	
88238	20180601090751.0	[]	[]	2.9	216.0	[]	47.494367	-1.466917	21.4	20.3	257.0	[]	[]	[]	1527844071.0	20180601090751.0	4729.65949,N,231.98563,W	47.494325	-1.466906	4.132	213.0	3.54	42.26	141.0	[]	4.1	R	30.0	11.9	R	41.0	9.0	[]	1527844072.0	20180601090752.0	
88294	20180601090755.0	[]	[]	3.0	215.0	[]	47.4943	-1.466817	21.4	20.3	256.0	[]	[]	[]	1527844075.0	20180601090755.0	4729.65554,N,231.98925,W	47.494259	-1.466846	4.279	212.0	3.47	42.27	141.0	[]	4.1	R	30.0	11.7	R	41.0	8.9	[]	1527844076.0	20180601090756.0	
88353	20180601090759.0	[]	[]	3.0	214.0	[]	47.494233	-1.466767	21.4	20.3	256.0	[]	[]	[]	1527844079.0	20180601090759.0	4729.6515,N,231.99275,W	47.494192	-1.466788	4.049	212.0	3.44	42.27	141.0	[]	4.3	R	32.0	11.4	R	43.0	8.7	[]	1527844082.0	20180601090802.0	
88410	20180601090803.0	[]	[]	3.0	213.0	[]	47.494133	-1.4667	21.4	20.3	257.0	[]	[]	[]	1527844083.0	20180601090803.0	4729.64766,N,231.99598,W	47.494128	-1.466734	4.24	210.0	3.36	42.27	141.0	[]	4.4	R	33.0	11.6	R	44.0	8.9	[]	1527844084.0	20180601090804.0	
88464	20180601090807.0	[]	[]	3.1	211.0	[]	47.4941	-1.46665	21.4	20.3	257.0	[]	[]	[]	1527844087.0	20180601090807.0	4729.64352,N,231.99941,W	47.494059	-1.466676	3.805	206.0	3.37	42.28	141.0	[]	4.3	R	35.0	11.9	R	46.0	9.3	[]	1527844088.0	20180601090808.0	
88521	20180601090811.0	[]	[]	3.0	211.0	[]	47.494033	-1.4666	21.4	20.3	257.0	[]	[]	[]	1527844091.0	20180601090811.0	4729.63944,N,232.00252,W	47.493991	-1.466625	4.294	209.0	3.41	42.28	141.0	[]	4.2	R	35.0	12.3	R	47.0	9.6	[]	1527844092.0	20180601090812.0	
88576	20180601090815.0	[]	[]	3.0	211.0	[]	47.493917	-1.46655	21.4	20.3	258.0	[]	[]	[]	1527844095.0	20180601090815.0	4729.63492,N,232.00607,W	47.493915	-1.466565	4.581	209.0	3.57	42.28	141.0	[]	4.7	R	35.0	12.7	R	47.0	9.8	[]	1527844096.0	20180601090816.0	
88634	20180601090819.0	[]	[]	3.0	215.0	[]	47.493883	-1.466483	21.4	20.3	260.0	[]	[]	[]	1527844099.0	20180601090819.0	4729.63052,N,232.00978,W	47.493842	-1.466504	4.559	210.0	3.75	42.29	141.0	[]	4.7	R	34.0	12.8	R	46.0	9.9	[]	1527844102.0	20180601090822.0	
88691	20180601090823.0	[]	[]	3.1	215.0	[]	47.4938	-1.466417	21.4	20.3	261.0	[]	[]	[]	1527844103.0	20180601090823.0	4729.62604,N,232.014,W	47.493767	-1.466433	4.635	213.0	3.81	42.29	141.0	[]	4.9	R	34.0	12.9	R	46.0	9.9	[]	1527844104.0	20180601090824.0	
88747	20180601090827.0	[]	[]	3.1	215.0	[]	47.4937	-1.46635	21.4	20.3	261.0	[]	[]	[]	1527844107.0	20180601090827.0	4729.62171,N,232.01785,W	47.493695	-1.466369	4.353	212.0	3.8	42.3	141.0	[]	4.5	R	34.0	12.9	R	46.0	9.8	[]	1527844108.0	20180601090828.0	
88804	20180601090831.0	[]	[]	3.1	214.0	[]	47.493667	-1.466283	21.4	20.3	262.0	[]	[]	[]	1527844111.0	20180601090831.0	4729.61733,N,232.02164,W	47.493622	-1.466306	4.785	212.0	3.94	42.3	141.0	[]	4.7	R	34.0	12.9	R	47.0	9.9	[]	1527844114.0	20180601090834.0	
88859	20180601090835.0	[]	[]	3.1	215.0	[]	47.49355	-1.46625	21.4	20.3	262.0	[]	[]	[]	1527844115.0	20180601090835.0	4729.6127,N,232.0256,W	47.493545	-1.46624	4.867	213.0	4.06	42.31	141.0	[]	5.2	R	34.0	13.0	R	47.0	9.8	[]	1527844116.0	20180601090836.0	
88916	20180601090839.0	[]	[]	3.1	215.0	[]	47.4935	-1.466133	21.4	20.3	263.0	[]	[]	[]	1527844119.0	20180601090839.0	4729.60804,N,232.03003,W	47.493467	-1.466166	5.019	211.0	4.2	42.31	141.0	[]	5.0	R	34.0	13.0	R	48.0	9.8	[]	1527844122.0	20180601090842.0	
88972	20180601090843.0	[]	[]	3.0	218.0	[]	47.493433	-1.4661	21.4	20.3	264.0	[]	[]	[]	1527844123.0	20180601090843.0	4729.60321,N,232.03452,W	47.493387	-1.466091	5.356	215.0	4.29	42.31	141.0	[]	5.3	R	33.0	12.9	R	47.0	9.7	[]	1527844126.0	20180601090846.0	
89030	20180601090847.0	[]	[]	3.0	216.0	[]	47.493317	-1.466033	21.4	20.3	264.0	[]	[]	[]	1527844127.0	20180601090847.0	4729.59866,N,232.0393,W	47.493311	-1.466012	4.918	212.0	4.38	42.32	141.0	[]	4.9	R	33.0	12.8	R	48.0	9.4	[]	1527844128.0	20180601090848.0	
89087	20180601090851.0	[]	[]	3.0	214.0	[]	47.493267	-1.465917	21.4	20.3	262.0	[]	[]	[]	1527844131.0	20180601090851.0	4729.59413,N,232.0435,W	47.493235	-1.465942	4.729	212.0	4.27	42.32	141.0	[]	4.8	R	33.0	12.4	R	48.0	9.1	[]	1527844134.0	20180601090854.0	
89143	20180601090855.0	[]	[]	3.0	214.0	[]	47.4932	-1.465883	21.4	20.3	262.0	[]	[]	[]	1527844135.0	20180601090855.0	4729.58978,N,232.04748,W	47.493163	-1.465875	4.682	209.0	4.18	42.33	141.0	[]	4.7	R	32.0	12.4	R	48.0	9.1	[]	1527844138.0	20180601090858.0	
89200	20180601090859.0	[]	[]	3.1	214.0	[]	47.493083	-1.4658	21.4	20.3	258.0	[]	[]	[]	1527844139.0	20180601090859.0	4729.58531,N,232.05142,W	47.493088	-1.46581	4.58	209.0	4.12	42.33	141.0	[]	4.6	R	31.0	12.6	R	44.0	9.2	[]	1527844140.0	20180601090900.0	
89256	20180601090903.0	[]	[]	3.1	213.0	[]	47.49305	-1.465733	21.4	20.3	254.0	[]	[]	[]	1527844143.0	20180601090903.0	4729.58066,N,232.05546,W	47.493011	-1.465742	4.592	209.0	3.99	42.34	141.0	[]	4.6	R	29.0	12.9	R	41.0	9.5	[]	1527844144.0	20180601090904.0	
89312	20180601090907.0	[]	[]	3.2	212.0	[]	47.492983	-1.4657	21.4	20.3	253.0	[]	[]	[]	1527844147.0	20180601090907.0	4729.57631,N,232.05899,W	47.492939	-1.465683	4.281	207.0	3.87	42.34	141.0	[]	4.2	R	29.0	13.0	R	40.0	9.7	[]	1527844150.0	20180601090910.0	
89367	20180601090911.0	[]	[]	3.0	210.0	[]	47.492867	-1.465617	21.4	20.3	251.0	[]	[]	[]	1527844151.0	20180601090911.0	4729.57211,N,232.06236,W	47.492869	-1.465627	4.505	207.0	3.82	42.35	141.0	[]	4.3	R	30.0	12.9	R	40.0	9.7	[]	1527844152.0	20180601090912.0	
89423	20180601090915.0	[]	[]	3.1	209.0	[]	47.492833	-1.465567	21.4	20.3	250.0	[]	[]	[]	1527844155.0	20180601090915.0	4729.56761,N,232.06563,W	47.492793	-1.465573	4.108	204.0	3.86	42.35	141.0	[]	4.7	R	31.0	13.1	R	41.0	9.8	[]	1527844158.0	20180601090918.0	
89480	20180601090919.0	[]	[]	3.2	209.0	[]	47.49275	-1.4655	21.4	20.3	251.0	[]	[]	[]	1527844159.0	20180601090919.0	4729.56307,N,232.06896,W	47.492718	-1.465517	4.581	210.0	3.87	42.36	141.0	[]	4.8	R	31.0	13.0	R	43.0	9.9	[]	1527844160.0	20180601090920.0	
89521	20180601090922.0	[]	[]	3.2	211.0	[]	47.492683	-1.465483	21.4	20.3	254.0	[]	[]	[]	1527844162.0	20180601090922.0	4729.5597,N,232.07152,W	47.492662	-1.465475	4.621	208.0	3.83	42.36	141.0	[]	4.4	R	32.0	13.1	R	44.0	10.0	[]	1527844164.0	20180601090924.0	
89578	20180601090926.0	[]	[]	3.0	212.0	[]	47.4926	-1.465417	21.4	20.3	256.0	[]	[]	[]	1527844166.0	20180601090926.0	4729.55523,N,232.07493,W	47.492587	-1.465418	4.664	211.0	3.82	42.36	141.0	[]	4.9	R	32.0	13.1	R	44.0	10.0	[]	1527844168.0	20180601090928.0	
89634	20180601090930.0	[]	[]	3.1	213.0	[]	47.492533	-1.465317	21.4	20.3	255.0	[]	[]	[]	1527844170.0	20180601090930.0	4729.55073,N,232.07866,W	47.492512	-1.465356	4.745	209.0	3.86	42.37	141.0	[]	4.7	R	32.0	13.1	R	43.0	9.9	[]	1527844172.0	20180601090932.0	
89691	20180601090934.0	[]	[]	3.1	214.0	[]	47.49245	-1.465283	21.4	20.3	258.0	[]	[]	[]	1527844174.0	20180601090934.0	4729.54637,N,232.08228,W	47.49244	-1.465295	4.658	210.0	3.87	42.37	141.0	[]	5.0	R	32.0	13.1	R	44.0	9.9	[]	1527844176.0	20180601090936.0	
89747	20180601090938.0	[]	[]	3.2	214.0	[]	47.492383	-1.465233	21.4	20.3	256.0	[]	[]	[]	1527844178.0	20180601090938.0	4729.54197,N,232.0861,W	47.492366	-1.465232	4.573	211.0	3.81	42.37	141.0	[]	4.7	R	31.0	13.1	R	42.0	10.0	[]	1527844180.0	20180601090940.0	
89804	20180601090942.0	[]	[]	3.0	211.0	[]	47.492317	-1.465167	21.4	20.3	255.0	[]	[]	[]	1527844182.0	20180601090942.0	4729.53787,N,232.08937,W	47.492298	-1.465177	4.275	207.0	3.67	42.38	141.0	[]	4.4	R	32.0	13.0	R	43.0	10.1	[]	1527844184.0	20180601090944.0	
89861	20180601090946.0	[]	[]	3.1	210.0	[]	47.49225	-1.465133	21.4	20.3	253.0	[]	[]	[]	1527844186.0	20180601090946.0	4729.5338,N,232.09245,W	47.49223	-1.465126	4.365	205.0	3.6	42.38	141.0	[]	4.4	R	32.0	12.9	R	43.0	10.0	[]	1527844188.0	20180601090948.0	
89917	20180601090950.0	[]	[]	3.0	211.0	[]	47.492167	-1.465033	21.4	20.3	253.0	[]	[]	[]	1527844190.0	20180601090950.0	4729.52945,N,232.09563,W	47.492157	-1.465073	4.52	207.0	3.72	42.39	141.0	[]	4.6	R	32.0	12.9	R	43.0	9.9	[]	1527844192.0	20180601090952.0	
89974	20180601090954.0	[]	[]	3.2	211.0	[]	47.4921	-1.465017	21.4	20.3	256.0	[]	[]	[]	1527844194.0	20180601090954.0	4729.52492,N,232.09936,W	47.492082	-1.465011	4.643	207.0	3.81	42.39	141.0	[]	4.6	R	32.0	12.9	R	44.0	9.8	[]	1527844196.0	20180601090956.0	
90031	20180601090958.0	[]	[]	3.1	215.0	[]	47.492033	-1.46495	21.4	20.3	258.0	[]	[]	[]	1527844198.0	20180601090958.0	4729.52047,N,232.10312,W	47.492008	-1.464948	4.655	213.0	3.85	42.4	141.0	[]	4.7	R	32.0	12.6	R	44.0	9.6	[]	1527844200.0	20180601091000.0	
90087	20180601091002.0	[]	[]	3.2	216.0	[]	47.49195	-1.46485	21.4	20.3	258.0	[]	[]	[]	1527844202.0	20180601091002.0	4729.51612,N,232.10714,W	47.491935	-1.464881	4.396	210.0	3.78	42.4	141.0	[]	4.4	R	32.0	12.5	R	44.0	9.4	[]	1527844204.0	20180601091004.0	
90143	20180601091006.0	[]	[]	3.1	215.0	[]	47.491883	-1.464817	21.3	20.3	259.0	[]	[]	[]	1527844206.0	20180601091006.0	4729.51217,N,232.11053,W	47.491869	-1.464825	4.456	210.0	3.67	42.4	141.0	[]	4.4	R	31.0	12.3	R	43.0	9.3	[]	1527844208.0	20180601091008.0	
90200	20180601091010.0	[]	[]	3.2	212.0	[]	47.491817	-1.464767	21.3	20.3	255.0	[]	[]	[]	1527844210.0	20180601091010.0	4729.50809,N,232.11393,W	47.491802	-1.464768	4.081	205.0	3.59	42.41	141.0	[]	4.3	R	31.0	12.0	R	43.0	9.1	[]	1527844212.0	20180601091012.0	
90256	20180601091014.0	[]	[]	3.1	213.0	[]	47.49175	-1.464683	21.4	20.3	257.0	[]	[]	[]	1527844214.0	20180601091014.0	4729.50404,N,232.11705,W	47.491734	-1.464716	4.454	211.0	3.6	42.41	141.0	[]	4.2	R	32.0	11.9	R	44.0	9.0	[]	1527844216.0	20180601091016.0	
90313	20180601091018.0	[]	[]	3.2	214.0	[]	47.491683	-1.46465	21.4	20.3	257.0	[]	[]	[]	1527844218.0	20180601091018.0	4729.4998,N,232.1207,W	47.491663	-1.464655	4.219	211.0	3.6	42.42	141.0	[]	4.1	R	31.0	11.9	R	43.0	9.0	[]	1527844220.0	20180601091020.0	
